FIPS,clusters
29159,cluster_0
29161,cluster_0
29163,cluster_0
29165,cluster_0
29167,cluster_0
29169,cluster_0
29171,cluster_0
29173,cluster_0
29175,cluster_0
29177,cluster_0
29179,cluster_0
29181,cluster_0
29183,cluster_0
29185,cluster_0
29186,cluster_0
29187,cluster_0
29189,cluster_0
29195,cluster_0
29197,cluster_0
29199,cluster_0
29201,cluster_0
29203,cluster_0
29205,cluster_0
29207,cluster_0
29209,cluster_0
29211,cluster_0
29213,cluster_0
29215,cluster_0
29217,cluster_0
29219,cluster_0
29221,cluster_0
29223,cluster_0
29225,cluster_0
29227,cluster_0
29229,cluster_0
29510,cluster_0
30001,cluster_0
30003,cluster_0
30005,cluster_0
30007,cluster_0
30009,cluster_0
30011,cluster_0
30013,cluster_0
30015,cluster_0
30017,cluster_0
30019,cluster_0
30021,cluster_0
30023,cluster_0
30025,cluster_0
30027,cluster_0
30029,cluster_0
30031,cluster_0
30033,cluster_0
30035,cluster_0
30037,cluster_0
30039,cluster_0
30041,cluster_0
30043,cluster_0
30045,cluster_0
30047,cluster_0
30049,cluster_0
30051,cluster_0
30053,cluster_0
30055,cluster_0
30057,cluster_0
30059,cluster_0
30061,cluster_0
30063,cluster_0
30065,cluster_0
30067,cluster_0
30069,cluster_0
30071,cluster_0
30073,cluster_0
30075,cluster_0
30077,cluster_0
30079,cluster_0
30081,cluster_0
30083,cluster_0
30085,cluster_0
30087,cluster_0
30089,cluster_0
30091,cluster_0
30093,cluster_0
30095,cluster_0
30097,cluster_0
30099,cluster_0
30101,cluster_0
30103,cluster_0
30105,cluster_0
30107,cluster_0
30109,cluster_0
30111,cluster_0
31001,cluster_0
31003,cluster_0
31005,cluster_0
31007,cluster_0
31009,cluster_0
31011,cluster_0
31013,cluster_0
31015,cluster_0
31017,cluster_0
31019,cluster_0
31021,cluster_0
31023,cluster_0
31025,cluster_0
31027,cluster_0
31029,cluster_0
31031,cluster_0
31033,cluster_0
31035,cluster_0
31037,cluster_0
31039,cluster_0
31041,cluster_0
31043,cluster_0
31045,cluster_0
31047,cluster_0
31049,cluster_0
31051,cluster_0
31053,cluster_0
31055,cluster_0
31057,cluster_0
31059,cluster_0
31061,cluster_0
31063,cluster_0
31065,cluster_0
31067,cluster_0
31069,cluster_0
31071,cluster_0
31073,cluster_0
31075,cluster_0
31077,cluster_0
31079,cluster_0
31081,cluster_0
31083,cluster_0
31085,cluster_0
31087,cluster_0
31089,cluster_0
31091,cluster_0
31093,cluster_0
31095,cluster_0
31097,cluster_0
31099,cluster_0
31101,cluster_0
31103,cluster_0
31105,cluster_0
31107,cluster_0
31109,cluster_0
31111,cluster_0
31113,cluster_0
31115,cluster_0
31117,cluster_0
31119,cluster_0
31121,cluster_0
31123,cluster_0
31125,cluster_0
31127,cluster_0
31129,cluster_0
31131,cluster_0
31133,cluster_0
31135,cluster_0
31137,cluster_0
31139,cluster_0
31141,cluster_0
31143,cluster_0
31145,cluster_0
31147,cluster_0
31149,cluster_0
31151,cluster_0
31153,cluster_0
31155,cluster_0
31157,cluster_0
31159,cluster_0
31161,cluster_0
31163,cluster_0
31165,cluster_0
31167,cluster_0
31169,cluster_0
31171,cluster_0
31173,cluster_2
31175,cluster_0
31177,cluster_0
31179,cluster_0
31181,cluster_0
31183,cluster_0
31185,cluster_0
32001,cluster_0
32003,cluster_0
32005,cluster_0
32007,cluster_0
32009,cluster_0
32011,cluster_0
32013,cluster_0
32015,cluster_0
32017,cluster_0
32019,cluster_0
32021,cluster_0
32023,cluster_0
32027,cluster_0
32029,cluster_0
32031,cluster_0
32033,cluster_0
32510,cluster_0
33001,cluster_0
33003,cluster_0
33005,cluster_0
33007,cluster_0
33009,cluster_0
33011,cluster_0
33013,cluster_0
33015,cluster_0
33017,cluster_0
33019,cluster_0
34001,cluster_0
34003,cluster_0
34005,cluster_0
34007,cluster_0
34009,cluster_0
34011,cluster_0
34013,cluster_0
34015,cluster_0
34017,cluster_0
34019,cluster_0
34021,cluster_0
34023,cluster_0
34025,cluster_0
34027,cluster_0
34029,cluster_0
34031,cluster_0
34033,cluster_0
34035,cluster_0
34037,cluster_0
34039,cluster_0
34041,cluster_0
35001,cluster_0
35003,cluster_0
35005,cluster_0
35006,cluster_0
35007,cluster_0
35009,cluster_0
35011,cluster_0
35013,cluster_0
35015,cluster_0
35017,cluster_0
35019,cluster_0
35021,cluster_0
35023,cluster_0
35025,cluster_0
35027,cluster_0
35028,cluster_0
35029,cluster_0
35031,cluster_0
35033,cluster_0
35035,cluster_0
35037,cluster_0
35039,cluster_0
35041,cluster_0
35043,cluster_0
35045,cluster_0
35047,cluster_0
35049,cluster_0
35051,cluster_0
35053,cluster_0
35055,cluster_0
35057,cluster_0
35059,cluster_0
35061,cluster_0
36001,cluster_0
36003,cluster_0
36005,cluster_0
36007,cluster_0
36009,cluster_0
36011,cluster_0
36013,cluster_0
36015,cluster_0
36017,cluster_0
36019,cluster_0
36021,cluster_0
36023,cluster_0
36025,cluster_0
36027,cluster_0
36029,cluster_0
36031,cluster_0
36033,cluster_0
36035,cluster_0
36037,cluster_0
36039,cluster_0
36041,cluster_0
36043,cluster_0
36045,cluster_0
36047,cluster_0
36049,cluster_0
36051,cluster_0
36053,cluster_0
36055,cluster_0
36057,cluster_0
36059,cluster_0
36061,cluster_0
36063,cluster_0
36065,cluster_0
36067,cluster_0
36069,cluster_0
36071,cluster_0
36073,cluster_0
36075,cluster_0
36077,cluster_0
36079,cluster_0
36081,cluster_0
36083,cluster_0
36085,cluster_0
36087,cluster_0
36089,cluster_0
36091,cluster_0
36093,cluster_0
36095,cluster_0
36097,cluster_0
36099,cluster_0
36101,cluster_0
36103,cluster_0
36105,cluster_0
36107,cluster_0
36109,cluster_0
36111,cluster_0
36113,cluster_0
36115,cluster_0
36117,cluster_0
36119,cluster_0
36121,cluster_0
36123,cluster_0
37001,cluster_0
37003,cluster_0
37005,cluster_0
37007,cluster_0
37009,cluster_0
37011,cluster_0
37013,cluster_0
37015,cluster_3
37017,cluster_3
37019,cluster_0
37021,cluster_0
37023,cluster_0
37025,cluster_0
37027,cluster_0
37029,cluster_0
37031,cluster_0
37033,cluster_0
37035,cluster_0
37037,cluster_0
37039,cluster_0
37041,cluster_0
37043,cluster_0
37045,cluster_0
37047,cluster_0
37049,cluster_0
37051,cluster_0
37053,cluster_0
37055,cluster_0
37057,cluster_0
37059,cluster_0
37061,cluster_0
37063,cluster_0
37065,cluster_3
37067,cluster_0
37069,cluster_0
37071,cluster_0
37073,cluster_0
37075,cluster_0
37077,cluster_0
37081,cluster_0
37083,cluster_3
37085,cluster_0
37087,cluster_0
37089,cluster_0
37091,cluster_3
37093,cluster_0
37095,cluster_0
37097,cluster_0
37099,cluster_0
37101,cluster_3
37103,cluster_0
37105,cluster_0
37107,cluster_3
37109,cluster_0
37111,cluster_0
37113,cluster_0
37115,cluster_0
37117,cluster_3
37119,cluster_0
37123,cluster_0
37125,cluster_0
37127,cluster_0
37129,cluster_0
37131,cluster_3
37133,cluster_0
37135,cluster_0
37137,cluster_0
37139,cluster_3
37141,cluster_0
37143,cluster_0
37145,cluster_0
37147,cluster_0
37149,cluster_0
37151,cluster_0
37153,cluster_0
37155,cluster_3
37157,cluster_3
37159,cluster_0
37161,cluster_0
37163,cluster_3
37165,cluster_3
37167,cluster_0
37169,cluster_0
37171,cluster_0
37173,cluster_0
37175,cluster_0
37177,cluster_0
37179,cluster_0
37181,cluster_3
37183,cluster_0
37185,cluster_3
37187,cluster_0
37189,cluster_0
37191,cluster_0
37193,cluster_0
37195,cluster_0
37197,cluster_0
37199,cluster_0
38001,cluster_0
38003,cluster_0
38005,cluster_0
38007,cluster_0
38009,cluster_0
38011,cluster_0
38013,cluster_0
38015,cluster_0
38017,cluster_0
38019,cluster_0
38021,cluster_0
38023,cluster_0
38025,cluster_0
38027,cluster_0
38029,cluster_0
38031,cluster_0
38033,cluster_0
38035,cluster_0
38037,cluster_0
38039,cluster_0
38041,cluster_0
38043,cluster_0
38045,cluster_0
38047,cluster_0
38049,cluster_0
38051,cluster_0
38053,cluster_0
38055,cluster_0
38057,cluster_0
38059,cluster_0
38061,cluster_0
38063,cluster_0
38065,cluster_0
38067,cluster_0
38069,cluster_0
38071,cluster_0
38073,cluster_0
38075,cluster_0
38077,cluster_0
38079,cluster_0
38081,cluster_0
38083,cluster_0
38085,cluster_0
38087,cluster_0
38089,cluster_0
38091,cluster_0
38093,cluster_0
38095,cluster_0
38097,cluster_0
38099,cluster_0
38101,cluster_0
38103,cluster_0
38105,cluster_0
39001,cluster_0
39003,cluster_0
39005,cluster_0
39007,cluster_0
39009,cluster_0
39011,cluster_0
39013,cluster_0
39015,cluster_0
39017,cluster_0
39019,cluster_0
39021,cluster_0
39023,cluster_0
39025,cluster_0
39027,cluster_0
39029,cluster_0
39031,cluster_0
39033,cluster_0
39035,cluster_0
39037,cluster_0
39039,cluster_0
39041,cluster_0
39043,cluster_0
39045,cluster_0
39047,cluster_0
39049,cluster_0
39051,cluster_0
39053,cluster_0
39055,cluster_0
39057,cluster_0
39059,cluster_0
39061,cluster_0
39063,cluster_0
39065,cluster_0
39067,cluster_0
39069,cluster_0
39071,cluster_0
39073,cluster_3
39075,cluster_0
39077,cluster_0
39079,cluster_3
39081,cluster_3
39083,cluster_0
39085,cluster_0
39087,cluster_3
39089,cluster_0
39091,cluster_0
39093,cluster_0
39095,cluster_0
39097,cluster_0
39099,cluster_0
39101,cluster_0
39103,cluster_0
39105,cluster_0
39107,cluster_0
39109,cluster_0
39111,cluster_3
39113,cluster_0
39115,cluster_3
39117,cluster_0
39119,cluster_0
39121,cluster_0
39123,cluster_0
39125,cluster_0
39127,cluster_0
39129,cluster_0
39131,cluster_0
39133,cluster_0
39135,cluster_0
39137,cluster_0
39139,cluster_0
39141,cluster_0
39143,cluster_0
39145,cluster_3
39147,cluster_0
39149,cluster_0
39151,cluster_0
39153,cluster_0
39155,cluster_0
39157,cluster_0
39159,cluster_0
39161,cluster_3
39163,cluster_0
39165,cluster_0
39167,cluster_0
39169,cluster_0
39171,cluster_0
39173,cluster_0
39175,cluster_0
40001,cluster_3
40003,cluster_0
40005,cluster_0
40007,cluster_0
40009,cluster_0
40011,cluster_3
40013,cluster_0
40015,cluster_0
40017,cluster_0
40019,cluster_0
40021,cluster_3
40023,cluster_3
40025,cluster_0
40027,cluster_0
40029,cluster_0
40031,cluster_0
40033,cluster_3
40035,cluster_0
40037,cluster_3
40039,cluster_0
40041,cluster_0
40043,cluster_3
40045,cluster_0
40047,cluster_0
40049,cluster_0
40051,cluster_0
40053,cluster_0
40055,cluster_0
40057,cluster_3
40059,cluster_0
40061,cluster_3
40063,cluster_0
40065,cluster_0
40067,cluster_3
40069,cluster_3
40071,cluster_0
40073,cluster_0
40075,cluster_0
40077,cluster_0
40079,cluster_3
40081,cluster_3
40083,cluster_0
40085,cluster_0
40087,cluster_0
40089,cluster_3
40091,cluster_3
40093,cluster_0
40095,cluster_0
40097,cluster_0
40099,cluster_0
40101,cluster_0
40103,cluster_0
40105,cluster_3
40107,cluster_0
40109,cluster_0
40111,cluster_0
40113,cluster_0
40115,cluster_3
40117,cluster_0
40119,cluster_0
40121,cluster_0
40123,cluster_0
40125,cluster_0
40127,cluster_0
40129,cluster_0
40131,cluster_0
40133,cluster_3
40135,cluster_0
40137,cluster_0
40139,cluster_0
40141,cluster_0
40143,cluster_0
40145,cluster_0
40147,cluster_0
40149,cluster_0
40151,cluster_0
40153,cluster_0
41001,cluster_0
41003,cluster_0
41005,cluster_0
41007,cluster_0
41009,cluster_0
41011,cluster_0
41013,cluster_0
41015,cluster_0
41017,cluster_0
41019,cluster_0
41021,cluster_0
41023,cluster_0
41025,cluster_0
41027,cluster_0
41029,cluster_0
41031,cluster_0
41033,cluster_0
41035,cluster_0
41037,cluster_0
41039,cluster_0
41041,cluster_0
41043,cluster_0
41045,cluster_0
41047,cluster_0
41049,cluster_0
41051,cluster_0
41053,cluster_0
41055,cluster_0
41057,cluster_0
41059,cluster_0
41061,cluster_0
41063,cluster_0
41065,cluster_0
41067,cluster_0
41069,cluster_0
41071,cluster_0
42001,cluster_0
42003,cluster_0
42005,cluster_0
42007,cluster_0
42009,cluster_0
42011,cluster_0
42013,cluster_0
42015,cluster_0
42017,cluster_0
42019,cluster_0
42021,cluster_0
42023,cluster_0
42025,cluster_0
42027,cluster_0
42029,cluster_0
42031,cluster_0
42033,cluster_3
42035,cluster_0
42037,cluster_0
42039,cluster_0
42041,cluster_0
42043,cluster_0
42045,cluster_0
42047,cluster_0
42049,cluster_0
42051,cluster_3
42053,cluster_0
42055,cluster_0
42057,cluster_0
42059,cluster_0
42061,cluster_0
42063,cluster_0
42065,cluster_0
42067,cluster_0
42069,cluster_0
42071,cluster_0
42073,cluster_0
42075,cluster_0
42077,cluster_0
42079,cluster_0
42081,cluster_0
42083,cluster_0
42085,cluster_0
42087,cluster_0
42089,cluster_0
42091,cluster_0
42093,cluster_0
42095,cluster_0
42097,cluster_0
42099,cluster_0
42101,cluster_0
42103,cluster_0
42105,cluster_0
42107,cluster_0
42109,cluster_0
42111,cluster_0
42113,cluster_0
42115,cluster_0
42117,cluster_0
42119,cluster_0
42121,cluster_0
42123,cluster_0
42125,cluster_0
42127,cluster_0
42129,cluster_0
42131,cluster_0
42133,cluster_0
44001,cluster_0
44003,cluster_0
44005,cluster_0
44007,cluster_0
44009,cluster_0
45001,cluster_3
45003,cluster_0
45005,cluster_3
45007,cluster_0
45009,cluster_3
45011,cluster_3
45013,cluster_0
45015,cluster_0
45017,cluster_3
45019,cluster_0
45021,cluster_3
45023,cluster_3
45025,cluster_0
45027,cluster_3
45029,cluster_3
45031,cluster_3
45033,cluster_3
45035,cluster_0
45037,cluster_0
45039,cluster_3
45041,cluster_0
45043,cluster_0
45045,cluster_0
45047,cluster_0
45049,cluster_3
45051,cluster_0
45053,cluster_3
45055,cluster_0
45057,cluster_0
45059,cluster_3
45061,cluster_3
45063,cluster_0
45065,cluster_3
45067,cluster_3
45069,cluster_3
45071,cluster_3
45073,cluster_0
45075,cluster_3
45077,cluster_0
45079,cluster_0
45081,cluster_0
45083,cluster_0
45085,cluster_0
45087,cluster_3
45089,cluster_3
45091,cluster_0
46003,cluster_0
46005,cluster_0
46007,cluster_2
46009,cluster_0
46011,cluster_0
46013,cluster_0
46015,cluster_0
46017,cluster_2
46019,cluster_0
46021,cluster_0
46023,cluster_0
46025,cluster_0
46027,cluster_0
46029,cluster_0
46031,cluster_0
46033,cluster_0
46035,cluster_0
46037,cluster_0
46039,cluster_0
46041,cluster_2
46043,cluster_0
46045,cluster_0
46047,cluster_0
46049,cluster_0
46051,cluster_0
46053,cluster_0
46055,cluster_0
46057,cluster_0
46059,cluster_0
46061,cluster_0
46063,cluster_0
46065,cluster_0
46067,cluster_0
46069,cluster_0
46071,cluster_0
46073,cluster_0
46075,cluster_0
46077,cluster_0
46079,cluster_0
46081,cluster_0
46083,cluster_0
46085,cluster_0
46087,cluster_0
46089,cluster_0
46091,cluster_0
46093,cluster_0
46095,cluster_0
46097,cluster_0
46099,cluster_0
46101,cluster_0
46103,cluster_0
46105,cluster_0
46107,cluster_0
46109,cluster_0
46111,cluster_0
46115,cluster_0
46117,cluster_0
46119,cluster_0
46121,cluster_2
46123,cluster_0
46125,cluster_0
46127,cluster_0
46129,cluster_0
46135,cluster_0
46137,cluster_2
47001,cluster_0
47003,cluster_0
47005,cluster_0
47007,cluster_0
47009,cluster_0
47011,cluster_0
47013,cluster_0
47015,cluster_0
47017,cluster_0
47019,cluster_0
47021,cluster_0
47023,cluster_0
47025,cluster_0
47027,cluster_0
47029,cluster_0
47031,cluster_0
47033,cluster_0
47035,cluster_0
47037,cluster_0
47039,cluster_3
47041,cluster_0
47043,cluster_0
47045,cluster_3
47047,cluster_0
47049,cluster_3
47051,cluster_0
47053,cluster_0
47055,cluster_0
47057,cluster_0
47059,cluster_0
47061,cluster_0
47063,cluster_0
47065,cluster_0
47067,cluster_0
47069,cluster_3
47071,cluster_0
47073,cluster_0
47075,cluster_3
47077,cluster_0
47079,cluster_0
47081,cluster_0
47083,cluster_0
47085,cluster_3
47087,cluster_0
47089,cluster_0
47091,cluster_0
47093,cluster_0
47095,cluster_0
47097,cluster_3
47099,cluster_0
47101,cluster_0
47103,cluster_0
47105,cluster_0
47107,cluster_0
47109,cluster_3
47111,cluster_0
47113,cluster_0
47115,cluster_0
47117,cluster_0
47119,cluster_0
47121,cluster_0
47123,cluster_3
47125,cluster_0
47127,cluster_0
47129,cluster_0
47131,cluster_0
47133,cluster_0
47135,cluster_0
47137,cluster_0
47139,cluster_0
47141,cluster_0
47143,cluster_0
47145,cluster_0
47147,cluster_0
47149,cluster_0
47151,cluster_0
47153,cluster_0
47155,cluster_0
47157,cluster_0
47159,cluster_0
47161,cluster_0
47163,cluster_0
47165,cluster_0
47167,cluster_0
47171,cluster_0
47173,cluster_0
47175,cluster_0
47177,cluster_0
47179,cluster_0
47181,cluster_0
47183,cluster_0
47185,cluster_0
47187,cluster_0
47189,cluster_0
48001,cluster_0
48003,cluster_0
48005,cluster_0
48007,cluster_0
48009,cluster_0
48011,cluster_0
48013,cluster_0
48015,cluster_0
48017,cluster_0
48019,cluster_0
48021,cluster_0
48023,cluster_0
48025,cluster_0
48027,cluster_0
48029,cluster_0
48031,cluster_0
48033,cluster_0
48035,cluster_0
48037,cluster_0
48039,cluster_0
48041,cluster_0
48043,cluster_0
48045,cluster_0
48047,cluster_0
48049,cluster_0
48051,cluster_0
48053,cluster_0
48055,cluster_0
48057,cluster_0
48059,cluster_0
48061,cluster_0
48063,cluster_0
48065,cluster_0
48067,cluster_0
48069,cluster_0
48071,cluster_0
48073,cluster_0
48075,cluster_0
48077,cluster_0
48079,cluster_0
48081,cluster_0
48083,cluster_0
48085,cluster_0
48087,cluster_0
48089,cluster_0
48091,cluster_0
48093,cluster_0
48095,cluster_0
48097,cluster_0
48099,cluster_0
48101,cluster_0
48103,cluster_0
48105,cluster_0
48107,cluster_0
48109,cluster_0
48111,cluster_0
48113,cluster_0
48115,cluster_0
48117,cluster_0
48119,cluster_0
48121,cluster_0
48123,cluster_0
48125,cluster_0
48127,cluster_0
48129,cluster_0
48131,cluster_0
48133,cluster_0
48135,cluster_0
48137,cluster_0
48139,cluster_0
48141,cluster_0
48143,cluster_0
48145,cluster_0
48147,cluster_0
48149,cluster_0
48151,cluster_0
48153,cluster_0
48155,cluster_0
48157,cluster_0
48159,cluster_0
48161,cluster_0
48163,cluster_0
48165,cluster_0
48167,cluster_0
48169,cluster_0
48171,cluster_0
48173,cluster_0
48175,cluster_0
48177,cluster_0
48179,cluster_0
48181,cluster_0
48183,cluster_0
48185,cluster_0
48187,cluster_0
48189,cluster_0
48191,cluster_0
48193,cluster_0
48195,cluster_0
48197,cluster_0
48199,cluster_0
48201,cluster_0
48203,cluster_0
48205,cluster_0
48207,cluster_0
48209,cluster_0
48211,cluster_0
48213,cluster_0
48215,cluster_0
48217,cluster_0
48219,cluster_0
48221,cluster_0
48223,cluster_0
48225,cluster_0
48227,cluster_0
48229,cluster_0
48231,cluster_0
48233,cluster_0
48235,cluster_0
48237,cluster_0
48239,cluster_0
48241,cluster_0
48243,cluster_0
48245,cluster_0
48247,cluster_0
48249,cluster_0
48251,cluster_0
48253,cluster_0
48255,cluster_0
48257,cluster_0
48259,cluster_0
48261,cluster_0
48263,cluster_0
48265,cluster_0
48267,cluster_0
48269,cluster_0
48271,cluster_0
48273,cluster_0
48275,cluster_0
48277,cluster_0
48279,cluster_0
48281,cluster_0
48283,cluster_0
48285,cluster_0
48287,cluster_0
48289,cluster_0
48291,cluster_0
48293,cluster_0
48295,cluster_0
48297,cluster_0
48299,cluster_0
48301,cluster_0
48303,cluster_0
48305,cluster_0
48307,cluster_0
48309,cluster_0
48311,cluster_0
48313,cluster_0
48315,cluster_0
48317,cluster_0
48319,cluster_0
48321,cluster_0
48323,cluster_0
48325,cluster_0
48327,cluster_0
48329,cluster_0
48331,cluster_0
48333,cluster_0
48335,cluster_0
48337,cluster_0
48339,cluster_0
48341,cluster_0
48343,cluster_0
48345,cluster_0
48347,cluster_0
48349,cluster_0
48351,cluster_0
48353,cluster_0
48355,cluster_0
48357,cluster_0
48359,cluster_0
48361,cluster_0
48363,cluster_0
48365,cluster_0
48367,cluster_0
48369,cluster_0
48371,cluster_0
48373,cluster_0
48375,cluster_0
48377,cluster_0
48381,cluster_0
48383,cluster_0
48385,cluster_0
48387,cluster_0
48389,cluster_0
48391,cluster_0
48393,cluster_0
48395,cluster_0
48397,cluster_0
48399,cluster_0
48401,cluster_0
48403,cluster_0
48405,cluster_0
48407,cluster_0
48409,cluster_0
48411,cluster_0
48413,cluster_0
48415,cluster_0
48417,cluster_0
48419,cluster_0
48421,cluster_0
48423,cluster_0
48425,cluster_0
48427,cluster_0
48429,cluster_0
48431,cluster_0
48433,cluster_0
48435,cluster_0
48437,cluster_0
48439,cluster_0
48441,cluster_0
48443,cluster_0
48445,cluster_0
48447,cluster_0
48449,cluster_0
48451,cluster_0
48453,cluster_0
48455,cluster_0
48457,cluster_0
48459,cluster_0
48461,cluster_0
48463,cluster_0
48465,cluster_0
48467,cluster_0
48469,cluster_0
48471,cluster_0
48473,cluster_0
48475,cluster_0
48477,cluster_0
48479,cluster_0
48481,cluster_0
48483,cluster_0
48485,cluster_0
48487,cluster_0
48489,cluster_0
48491,cluster_0
48493,cluster_0
48495,cluster_0
48497,cluster_0
48499,cluster_0
48501,cluster_0
48503,cluster_0
48505,cluster_0
48507,cluster_0
49001,cluster_0
49003,cluster_0
49005,cluster_0
49007,cluster_0
49009,cluster_0
49011,cluster_0
49013,cluster_0
49015,cluster_0
49017,cluster_0
49019,cluster_0
49021,cluster_0
49023,cluster_0
49025,cluster_0
49027,cluster_0
49029,cluster_0
49031,cluster_0
49033,cluster_0
49035,cluster_0
49037,cluster_0
49039,cluster_0
49041,cluster_0
49043,cluster_0
49045,cluster_0
49047,cluster_0
49049,cluster_0
49051,cluster_0
49053,cluster_0
49055,cluster_0
49057,cluster_0
50001,cluster_0
50003,cluster_0
50005,cluster_0
50007,cluster_0
50009,cluster_0
50011,cluster_0
50013,cluster_0
50015,cluster_0
50017,cluster_0
50019,cluster_0
50021,cluster_0
50023,cluster_0
50025,cluster_0
50027,cluster_0
51001,cluster_0
51003,cluster_0
51005,cluster_0
51007,cluster_0
51009,cluster_0
51011,cluster_0
51013,cluster_0
51015,cluster_0
51017,cluster_0
51019,cluster_0
51021,cluster_0
51023,cluster_0
51025,cluster_0
51029,cluster_0
51031,cluster_0
51033,cluster_0
51035,cluster_0
51036,cluster_3
51037,cluster_0
51041,cluster_0
51043,cluster_0
51045,cluster_0
51047,cluster_0
51049,cluster_0
51053,cluster_0
51057,cluster_0
51059,cluster_0
51061,cluster_0
51063,cluster_0
51065,cluster_0
51067,cluster_0
51069,cluster_0
51071,cluster_0
51073,cluster_0
51075,cluster_0
51077,cluster_0
51079,cluster_0
51081,cluster_0
51083,cluster_0
51085,cluster_0
51087,cluster_0
51089,cluster_0
51091,cluster_0
51093,cluster_0
51095,cluster_0
51097,cluster_0
51101,cluster_0
51103,cluster_0
51105,cluster_0
51107,cluster_0
51109,cluster_0
51111,cluster_0
51113,cluster_0
51115,cluster_0
51117,cluster_0
51119,cluster_0
51121,cluster_0
51125,cluster_0
51127,cluster_0
51131,cluster_3
51133,cluster_0
51135,cluster_0
51137,cluster_0
51139,cluster_0
51141,cluster_0
51143,cluster_0
51145,cluster_0
51147,cluster_0
51149,cluster_0
51153,cluster_0
51155,cluster_0
51157,cluster_0
51159,cluster_0
51161,cluster_0
51163,cluster_0
51165,cluster_0
51167,cluster_0
51169,cluster_0
51171,cluster_0
51173,cluster_0
51175,cluster_0
51177,cluster_0
51179,cluster_0
51181,cluster_3
51183,cluster_0
51185,cluster_0
51187,cluster_0
51191,cluster_0
51193,cluster_0
51195,cluster_0
51197,cluster_0
51199,cluster_0
51520,cluster_0
51530,cluster_0
51540,cluster_0
51550,cluster_0
51570,cluster_0
51580,cluster_0
51590,cluster_0
51595,cluster_0
51600,cluster_0
51620,cluster_0
51630,cluster_0
51640,cluster_0
51650,cluster_0
51660,cluster_0
51670,cluster_0
51678,cluster_0
51680,cluster_0
51683,cluster_0
51685,cluster_0
51690,cluster_0
51700,cluster_0
51710,cluster_0
51720,cluster_0
51730,cluster_3
51735,cluster_0
51740,cluster_3
51750,cluster_0
51760,cluster_0
51770,cluster_0
51775,cluster_0
51790,cluster_0
51800,cluster_0
51810,cluster_0
51820,cluster_0
51830,cluster_0
51840,cluster_0
53001,cluster_0
53003,cluster_0
53005,cluster_0
53007,cluster_0
53009,cluster_0
53011,cluster_0
53013,cluster_0
53015,cluster_0
53017,cluster_0
53019,cluster_0
53021,cluster_0
53023,cluster_0
53025,cluster_0
53027,cluster_0
53029,cluster_0
53031,cluster_0
53033,cluster_0
53035,cluster_0
53037,cluster_0
53039,cluster_0
53041,cluster_0
53043,cluster_0
53045,cluster_0
53047,cluster_0
53049,cluster_0
53051,cluster_0
53053,cluster_0
53055,cluster_0
53057,cluster_0
53059,cluster_0
53061,cluster_0
53063,cluster_0
53065,cluster_0
53067,cluster_0
53069,cluster_0
53071,cluster_0
53073,cluster_0
53075,cluster_0
53077,cluster_0
54001,cluster_3
54003,cluster_0
54005,cluster_3
54007,cluster_0
54009,cluster_3
54011,cluster_0
54013,cluster_0
54015,cluster_0
54017,cluster_0
54019,cluster_3
54021,cluster_0
54023,cluster_3
54025,cluster_0
54027,cluster_0
54029,cluster_0
54031,cluster_3
54033,cluster_0
54035,cluster_0
54037,cluster_0
54039,cluster_0
54041,cluster_3
54043,cluster_3
54045,cluster_3
54047,cluster_3
54049,cluster_0
54051,cluster_3
54053,cluster_0
54055,cluster_3
54057,cluster_0
54059,cluster_0
54061,cluster_0
54063,cluster_0
54065,cluster_0
54067,cluster_3
54069,cluster_0
54071,cluster_3
54073,cluster_3
54075,cluster_0
54077,cluster_0
54079,cluster_0
54081,cluster_3
54083,cluster_0
54085,cluster_3
54087,cluster_3
54089,cluster_3
54091,cluster_0
54093,cluster_3
54095,cluster_0
54097,cluster_0
54099,cluster_3
54101,cluster_0
54103,cluster_0
54105,cluster_3
54107,cluster_3
54109,cluster_3
55001,cluster_0
55003,cluster_0
55005,cluster_0
55007,cluster_0
55009,cluster_0
55011,cluster_0
55013,cluster_0
55015,cluster_0
55017,cluster_0
55019,cluster_0
55021,cluster_0
55023,cluster_0
55025,cluster_0
55027,cluster_0
55029,cluster_0
55031,cluster_0
55033,cluster_0
55035,cluster_0
55037,cluster_0
55039,cluster_0
55041,cluster_0
55043,cluster_0
55045,cluster_0
55047,cluster_0
55049,cluster_0
55051,cluster_0
55053,cluster_0
55055,cluster_0
55057,cluster_0
55059,cluster_0
55061,cluster_0
55063,cluster_0
55065,cluster_0
55067,cluster_0
55069,cluster_0
55071,cluster_0
55073,cluster_0
55075,cluster_0
55077,cluster_0
55078,cluster_2
55079,cluster_0
55081,cluster_0
55083,cluster_0
55085,cluster_0
55087,cluster_0
55089,cluster_0
55093,cluster_0
55095,cluster_0
55097,cluster_0
55099,cluster_0
55101,cluster_0
55103,cluster_0
55105,cluster_0
55107,cluster_0
55109,cluster_0
55111,cluster_0
55113,cluster_0
55115,cluster_0
55117,cluster_0
55119,cluster_0
55121,cluster_0
55123,cluster_0
55125,cluster_0
55127,cluster_0
55129,cluster_0
55131,cluster_0
55133,cluster_0
55135,cluster_0
55137,cluster_0
55139,cluster_0
55141,cluster_0
56001,cluster_0
56003,cluster_0
56005,cluster_0
56007,cluster_0
56009,cluster_0
56011,cluster_0
56013,cluster_0
56015,cluster_0
